ID;total_price;Customer_id;Product_id;Date_id
24534;91,13;4385;241;383
24535;91,13;4769;241;383
24536;165,93;6852;254;387
24537;57,5;4447;284;442
24538;351,69;5965;207;299
24539;28,01;8060;40;405
24540;191,51;9544;17;459
24541;355,01;3756;64;376
24542;95,34;2439;184;447
24543;95,34;5731;184;447
24544;113,33;274;213;467
24545;68,28;5374;207;430
24546;188,44;3769;284;355
24547;487,86;4810;30;350
24548;335,47;6382;185;299
24549;101,14;3448;85;112
24550;101,14;8930;85;112
24551;37,38;5379;254;412
24552;37,38;4498;254;412
24553;37,38;3007;254;412
24554;37,38;2637;254;412
24555;37,38;9876;254;412
24556;37,38;7935;254;412
24557;37,38;594;254;412
24558;37,38;1973;254;412
24559;37,38;5130;254;412
24560;37,38;2830;254;412
24561;37,38;2207;254;412
24562;37,38;2834;254;412
24563;37,38;5475;254;412
24564;71;3771;213;331
24565;57,8;4881;213;190
24566;128,5;9534;207;289
24567;65,15;6355;238;350
24568;84,16;9518;238;350
24569;92,67;3208;64;199
24570;41,3;1667;213;209
24571;26,67;3221;213;209
24572;64,32;6082;31;436
24573;374,19;3349;343;258
24574;73,77;362;270;435
24575;105,28;5786;213;178
24576;69,03;6195;287;146
24577;91,16;519;270;310
24578;91,16;4566;270;310
24579;48,96;2537;209;431
24580;470,46;1786;238;367
24581;73,34;5799;126;208
24582;279,3;4507;284;423
24583;65,48;7759;238;507
24584;125,05;9458;270;365
24585;117,44;8173;185;251
24586;35,77;3722;254;358
24587;406,35;2664;17;361
24588;107,22;4935;343;465
24589;47,43;3381;283;425
24590;96,01;4386;270;331
24591;995,18;2386;343;128
24592;17,87;1783;60;430
24593;151,61;5373;213;460
24594;88,9;5369;185;404
24595;60;5168;284;370
24596;92,5;7183;185;455
24597;114,7;4441;126;477
24598;56,01;6135;284;203
24599;56,01;4584;284;203
24600;115,18;3450;213;476
24601;165,18;2795;213;476
24602;36,17;6733;163;359
24603;57,83;10422;287;427
24604;57,83;2664;287;427
24605;57,83;10432;287;427
24606;116,12;6190;284;314
24607;99,04;6891;17;483
24608;99,04;4411;17;483
24609;39;9519;31;351
24610;254,84;1836;343;76
24611;161,37;9285;287;225
24612;77,22;453;270;334
24613;103,55;8750;213;157
24614;17,78;5362;207;412
24615;53,79;6736;287;298
24616;76,32;4927;185;364
24617;76,32;5743;185;364
24618;39,96;8266;185;94
24619;39,96;4524;185;94
24620;160,77;6357;213;377
24621;125,53;2828;213;242
24622;236,46;9584;185;528
24623;62,59;5188;270;178
24624;166,56;5168;270;429
24625;33,16;2628;254;445
24626;38,24;8135;185;501
24627;104,85;5138;241;303
24628;94,74;10114;185;490
24629;140,7;771;270;295
24630;28,95;8797;184;91
24631;28,95;2542;184;91
24632;29,29;2136;254;181
24633;100,3;4081;23;100
24634;221,64;2033;270;120
24635;117,12;2117;283;79
24636;262,07;1293;251;245
24637;639,52;3978;163;488
24638;103,07;4987;213;326
24639;65;8190;284;376
24640;39,17;5644;284;341
24641;31,38;5389;308;278
24642;75,17;8058;184;511
24643;116,94;4150;122;175
24644;72,71;5818;241;97
24645;229,2;211;209;427
24646;167,6;6148;75;415
24647;167,6;4515;75;415
24648;130,85;3393;284;100
24649;91,79;5636;270;496
24650;112,42;96;283;150
24651;23,19;7619;12;493
24652;71,7;7014;27;41
24653;69,56;2715;241;196
24654;215,77;6231;238;250
24655;133,63;1262;343;397
24656;22,29;2037;185;515
24657;76,15;4968;185;523
24658;20,89;10405;287;505
24659;135,08;2210;126;290
24660;201,65;5158;213;325
24661;55,1;2927;270;229
24662;61,75;2040;270;199
24663;251,51;2407;122;470
24664;42,51;604;185;472
24665;72,6;10184;287;405
24666;413,59;6602;17;306
24667;133,49;6432;184;381
24668;216,15;8385;122;327
24669;34,59;2528;323;351
24670;44,24;3199;308;299
24671;217,2;5442;213;339
24672;293,85;1385;323;439
24673;404,43;3233;185;147
24674;48,4;10468;254;89
24675;46,75;8613;287;156
24676;212,11;1752;241;230
24677;195,1;6289;185;270
24678;99,43;5816;270;440
24679;94,3;5374;185;344
24680;175;1961;184;380
24681;53,8;9702;23;340
24682;314,21;6368;283;392
24683;158,2;498;284;196
24684;339,96;3633;284;196
24685;77,57;1894;126;247
24686;38,22;4420;27;406
24687;117,85;2424;213;376
24688;42,39;7902;270;169
24689;68,85;2305;270;169
24690;72,99;1894;213;520
24691;61,32;8605;284;409
24692;71,27;3144;40;488
24693;66,79;987;100;210
24694;47,64;3336;185;476
24695;72,14;4793;207;312
24696;307,73;5881;27;203
24697;118,88;9018;184;478
24698;294,33;3180;284;445
24699;97,1;1267;283;152
24700;147,15;4814;241;353
24701;71,82;7528;309;212
24702;22,79;1619;163;512
24703;128,77;8956;76;478
24704;48,72;10342;184;391
24705;115,37;4345;284;317
24706;76,65;9495;185;218
24707;37,69;3503;287;382
24708;95,21;1517;284;317
24709;280,72;2945;236;409
24710;35,72;10228;284;374
24711;27,72;7703;17;352
24712;27,72;3631;17;352
24713;66,84;1103;185;435
24714;66,84;8247;185;435
24715;36,79;9621;287;92
24716;75,25;3832;126;395
24717;293,36;10282;343;358
24718;114,49;10204;184;519
24719;67,29;8137;287;388
24720;123,38;5417;251;445
24721;21,04;5016;308;404
24722;181,1;3176;213;66
24723;64,9;8797;283;226
24724;111,02;6242;213;295
24725;53,23;1620;122;404
24726;45;9538;185;364
24727;21,77;3333;207;293
24728;96,71;6518;213;295
24729;59,05;8994;241;132
24730;73,69;6652;184;391
24731;116,33;2279;287;296
24732;87,6;10140;2;116
24733;64,09;5251;254;137
24734;288,84;9191;100;382
24735;81,17;9639;283;382
24736;100,34;2670;184;194
24737;98,37;6357;236;302
24738;77,9;2627;213;135
24739;74,46;705;184;162
24740;174,74;1841;343;235
24741;117,9;9380;343;425
24742;92,9;10011;213;363
24743;65,1;4361;163;149
24744;34,68;4280;185;126
24745;132,38;2720;251;424
24746;144,49;2851;126;509
24747;167,59;6799;184;518
24748;26,29;5115;126;228
24749;42,91;7264;101;463
24750;89,77;7873;213;470
24751;26,3;8127;122;499
24752;45,22;3378;254;393
24753;68,52;8869;31;494
24754;173,82;3799;213;287
24755;167,36;1839;213;424
24756;132,36;10193;213;424
24757;157,13;7781;213;424
24758;205,78;2453;287;238
24759;151,18;5546;213;80
24760;39,27;4517;23;177
24761;163,08;3820;283;303
24762;99,43;6802;40;286
24763;48,69;9321;184;304
24764;86,68;5042;241;490
24765;124,13;9202;287;395
24766;85;3012;184;287
24767;85;5466;184;287
24768;26,45;2370;270;425
24769;59,64;3549;287;295
24770;352,58;6476;135;427
24771;376,26;2987;207;355
24772;281,3;1432;284;289
24773;90,62;5500;184;502
24774;37,95;6930;287;515
24775;73,06;2862;122;347
24776;72,57;6005;163;295
24777;106,69;6010;213;427
24778;116,36;3153;241;311
24779;84;1134;213;234
24780;62,47;2351;284;296
24781;88,72;9770;241;305
24782;88,72;753;241;305
24783;101,2;5134;284;325
24784;89;8474;213;494
24785;39,62;3594;254;215
24786;300,44;5938;213;400
24787;23,24;10088;31;460
24788;261,7;8722;316;340
24789;261,7;1399;316;340
24790;130,26;6811;23;200
24791;28,2;4187;213;523
24792;250,91;7806;276;507
24793;213,43;3535;122;329
24794;54,09;4474;284;233
24795;103,6;1787;213;442
24796;128,8;5171;17;369
24797;103,8;6727;213;187
24798;102,81;8045;213;187
24799;87,58;4441;213;122
24800;106,23;9711;184;123
24801;114,79;4243;184;469
24802;19,81;8015;287;199
24803;19,81;4604;287;199
24804;176,23;1456;241;48
24805;203,83;3689;30;159
24806;146,43;5173;185;429
24807;389,01;1528;126;374
24808;84,57;4417;283;194
24809;374,32;1249;76;417
24810;188,02;6345;122;418
24811;125,53;5893;213;241
24812;125,53;9784;213;241
24813;57,68;7302;40;158
24814;204,92;7686;283;388
24815;150,4;751;284;436
24816;89,36;525;213;438
24817;113,66;3643;283;481
24818;69,52;3646;213;418
24819;106,42;8449;213;418
24820;361,25;4398;163;339
24821;64,89;1990;287;268
24822;188,02;4890;343;404
24823;161,44;2658;163;121
24824;234,73;1703;254;251
24825;68,32;671;17;418
24826;38,01;6648;185;361
24827;98,49;4265;283;400
24828;85,44;6266;185;435
24829;35,1;3193;241;254
24830;59,78;6849;184;439
24831;147,63;1545;30;355
24832;38,04;4617;213;473
24833;137,93;4436;184;518
24834;72,14;5271;207;152
24835;41,3;2614;308;460
24836;123,4;6577;163;499
24837;51,17;8629;284;473
24838;71,14;9296;207;164
24839;117,85;3014;213;306
24840;117,85;6044;223;306
24841;219,3;3612;343;493
24842;431,92;9095;308;328
24843;87,6;1109;184;394
24844;100,34;2615;185;312
24845;134,2;8543;270;370
24846;116,72;10444;308;430
24847;66,17;6861;163;494
24848;49,34;720;283;333
24849;184,93;2630;287;199
24850;168,08;10001;17;510
24851;188,94;5376;284;472
24852;71,04;4265;185;470
24853;45,49;6194;185;2
24854;183,77;9310;241;503
24855;40,1;680;100;170
24856;277,35;5467;184;132
24857;48,11;9713;270;270
24858;828,65;8850;241;475
24859;96,65;6185;343;481
24860;47,29;3490;185;518
24861;75,53;9964;270;69
24862;197,17;6613;223;391
24863;197,17;3288;223;391
24864;64,6;7842;270;175
24865;33,17;1936;163;166
24866;307,27;1783;284;405
24867;277,79;10432;207;454
24868;66,05;5582;331;447
24869;66,05;6726;331;447
24870;43,27;621;17;298
24871;352,98;4297;185;120
24872;197,52;3592;287;104
24873;36,78;3819;343;199
24874;149;8064;283;472
24875;45,48;4848;283;333
24876;151,88;4500;283;411
24877;121,76;3287;223;430
24878;59,18;8333;254;472
24879;56,45;370;284;325
24880;45,35;2583;284;325
24881;86,15;9816;284;264
24882;156,82;2109;17;388
24883;123,49;137;267;495
24884;875,9;1410;185;363
24885;286,88;5568;122;364
24886;319,25;3038;316;303
24887;155,91;6745;122;483
24888;84,18;4013;184;406
24889;89,36;6677;287;431
24890;62,53;3344;60;493
24891;295,72;8015;100;335
24892;671,7;7458;283;284
24893;128,95;6022;284;507
24894;53,22;9653;223;382
24895;50,5;6597;147;392
24896;84,05;4173;40;193
24897;32,78;2945;122;404
24898;77,78;8716;241;276
24899;328,52;171;322;197
24900;135,49;3393;185;262
24901;110;4814;343;418
24902;110;3430;343;418
24903;65,71;6209;207;343
24904;24,68;5372;207;306
24905;116,66;3531;17;431
24906;44,09;719;276;199
24907;35,86;4460;223;88
24908;190,28;6779;17;469
24909;68,64;8132;126;294
24910;68,63;3418;126;294
24911;68,63;3660;126;294
24912;103,46;5392;40;309
24913;212,25;5794;185;463
24914;73,34;3167;126;225
24915;70,17;5866;184;193
24916;75,65;4442;185;302
24917;11,62;5402;23;14
24918;115,81;10221;241;524
24919;88,65;6765;283;184
24920;681,82;5579;185;471
24921;198,12;2553;343;429
24922;35;6428;287;157
24923;45,16;4754;223;51
24924;45,16;740;223;51
24925;203,67;4924;343;339
24926;49,85;3393;343;257
24927;119,48;5373;185;147
24928;52,78;3590;343;247
24929;144,34;5868;343;405
24930;92,37;2751;254;159
24931;399,68;208;343;446
24932;188,94;4103;163;352
24933;85,81;7314;343;460
24934;52,59;5356;44;240
24935;52,59;5098;44;240
24936;52,59;4965;44;240
24937;52,59;6298;44;240
24938;72,8;7090;223;431
24939;47,35;6431;223;431
24940;183,65;2649;184;388
24941;313,4;5691;126;370
24942;570,88;2608;270;88
24943;64,48;2329;185;4
24944;97,21;4353;27;331
24945;152,78;10038;343;458
24946;116,94;3070;283;193
24947;19,89;5814;287;521
24948;19,89;8186;287;521
24949;33,75;4709;308;298
24950;68,87;6525;185;406
24951;55,01;1935;287;368
24952;68,16;1274;284;292
24953;171,36;3539;287;440
24954;161,24;9511;283;431
24955;212,25;8931;185;509
24956;412,52;6747;185;247
24957;232,7;3366;254;247
24958;106,78;3001;241;173
24959;214,97;10482;343;489
24960;96,22;8903;223;309
24961;91,03;9508;287;525
24962;163,9;6747;284;392
24963;76,78;437;40;364
24964;112,3;8327;284;69
24965;93,69;9907;17;457
24966;82,33;9107;270;409
24967;73,34;5684;126;235
24968;212,6;3999;185;507
24969;63,48;4282;251;400
24970;63,48;3251;251;400
24971;157,36;3919;284;415
24972;153,1;3530;185;519
24973;142,26;10180;223;489
24974;410,61;4643;209;340
24975;133,47;1930;223;491
24976;133,47;8749;223;491
24977;144,31;4663;185;429
24978;53,1;6419;209;292
24979;158,13;2763;241;228
24980;64,41;10432;283;222
24981;64,41;8863;283;222
24982;233,98;6243;343;410
24983;129,64;1557;163;344
24984;93,62;4218;163;110
24985;195,55;2761;287;432
24986;190,22;353;284;381
24987;1537,04;3048;343;145
24988;77,57;10005;126;256
24989;219,2;1118;251;508
24990;219,2;9914;251;508
24991;99,45;2851;185;491
24992;35;4;270;139
24993;46,69;2843;185;352
24994;199,7;8122;284;306
24995;16,29;3642;241;451
24996;138,81;6689;185;434
24997;61,4;5373;284;499
24998;149,13;39;241;284
24999;239,64;3247;209;32
25000;90,46;1161;17;325
25001;187,78;4215;17;325
25002;45,44;4962;284;221
25003;104,7;9591;223;119
25004;71,34;2627;323;503
25005;162,28;8826;207;276
25006;162,28;2539;207;276
25007;194,11;9799;284;430
25008;158,29;667;185;298
25009;158,29;3319;185;298
25010;187,96;2839;184;334
25011;78,3;316;122;199
25012;570,94;10423;122;460
25013;167,13;7732;163;245
25014;48,75;5959;17;259
25015;45,11;5893;184;331
25016;52,5;2459;287;374
25017;58,13;7124;185;445
25018;48,3;3130;184;97
25019;41,2;8328;308;435
25020;126,19;7071;185;508
25021;219,21;1795;185;499
25022;36,09;9065;184;33
25023;36,09;9589;184;33
25024;105,28;10391;223;164
25025;113,44;9041;184;350
25026;198,31;3820;283;364
25027;325,92;10392;284;158
25028;35,83;4235;283;430
25029;66,64;1370;126;295
25030;172,25;5740;207;460
25031;191,46;6401;325;235
25032;191,46;8266;325;235
25033;189;9100;184;460
25034;67,68;5075;284;358
25035;61,43;1190;283;380
25036;31,11;8687;184;427
25037;131,44;9258;284;352
25038;1431,63;9624;343;477
25039;21,38;2236;207;461
25040;153,74;6189;23;400
25041;163,78;4314;184;340
25042;48,17;6139;60;304
25043;234,4;1327;185;460
25044;21,49;1316;60;466
25045;44,13;4869;270;393
25046;93,19;2182;184;501
25047;67,63;6242;185;358
25048;126,8;2783;223;405
25049;106,79;1958;185;296
25050;54,3;3999;17;112
25051;44,3;4461;17;112
25052;32,72;2977;241;112
25053;42,72;2609;241;112
25054;456,45;4363;238;362
25055;42,38;2657;241;388
25056;153,1;6189;185;520
25057;197,21;1319;184;341
25058;204,26;3578;30;508
25059;115,04;2141;287;218
25060;84,13;4921;185;419
25061;83,8;5299;17;437
25062;35,84;5695;147;470
25063;77,57;5737;126;220
25064;114;4476;223;506
25065;124,5;3667;17;288
25066;37,69;3274;241;246
25067;819,47;4911;343;425
25068;18,7;9702;207;524
25069;128,1;8315;122;146
25070;30,23;3197;241;410
25071;231,35;6705;223;173
25072;105,24;7026;223;173
25073;34,97;9908;254;363
25074;158,96;2643;241;416
25075;85,47;3753;241;117
25076;50,73;3387;241;117
25077;164,26;2436;60;272
25078;29,42;8050;254;75
25079;362,79;4166;270;299
25080;66,13;3517;287;463
25081;128,25;6697;343;397
25082;70,03;2021;241;125
25083;89,38;7685;128;458
25084;72,32;4918;343;495
25085;73,25;737;270;298
25086;40,24;3306;308;481
25087;170,61;1413;126;427
25088;38,09;2263;284;295
25089;48,83;3777;270;507
25090;48,83;1317;270;507
25091;455,29;9546;184;290
25092;96,22;4235;184;362
25093;209,1;8514;343;400
25094;132,39;7689;283;303
25095;236,28;9039;207;134
25096;241,15;6118;287;418
25097;128,2;1011;23;497
25098;116,28;4588;343;503
25099;186,53;5810;283;406
25100;88,91;10228;111;446
25101;60,36;2112;270;484
25102;60,36;6216;270;484
25103;73,4;4211;163;437
25104;98,56;10463;40;513
25105;37,13;2807;308;435
25106;45,97;4092;306;56
25107;51,13;3715;316;388
25108;793,09;5452;63;365
25109;49,39;2448;223;510
25110;105,82;3202;223;497
25111;49,24;5378;283;152
25112;195,89;3983;308;418
25113;53,27;8524;241;233
25114;144,04;5834;185;215
25115;74,62;7609;283;227
25116;74,62;4893;283;227
25117;74,62;6210;283;227
25118;78,15;2831;100;382
25119;776,84;2745;284;478
25120;445,59;3990;30;511
25121;180,46;9942;343;503
25122;29,22;479;207;406
25123;246,36;4308;223;146
25124;45,46;2721;270;70
25125;68,78;2681;287;463
25126;68,78;3520;287;463
25127;144,21;4472;287;433
25128;74,17;1219;284;400
25129;161,67;5472;23;526
25130;65,03;2392;254;389
25131;66,15;3104;323;483
25132;706,84;4450;343;258
25133;234,22;7712;17;385
25134;46,82;3709;241;391
25135;77,96;10007;270;176
25136;43,69;814;284;234
25137;57,53;8904;284;184
25138;108,88;4727;185;434
25139;55,1;1692;270;274
25140;56,31;566;111;434
25141;21,78;3047;17;135
25142;464,98;1193;251;307
25143;96,65;5516;223;30
25144;79,47;1221;223;295
25145;126,61;2597;27;379
25146;102,03;3421;223;149
25147;100,62;6012;241;252
25148;643,89;3833;322;501
25149;216,83;8500;184;350
25150;47,53;5461;284;370
25151;36,59;1434;126;451
25152;36,59;2174;126;451
25153;36,59;3882;126;451
25154;209,81;796;284;335
25155;56,08;3224;241;507
25156;113,62;4475;223;157
25157;113,84;4624;126;460
25158;42,09;5278;254;311
25159;27,42;7675;223;123
25160;27,42;8308;223;123
25161;148,2;2960;185;519
25162;115,45;9972;284;187
25163;41;4618;284;211
25164;44,74;10438;284;478
25165;65;4210;207;344
25166;50,34;9311;241;467
25167;50,34;10213;241;467
25168;82,06;9570;283;299
25169;82,06;9295;283;299
25170;284,9;5042;184;311
25171;101,5;2653;223;435
25172;40,5;1464;287;122
25173;122,78;9239;122;287
25174;205,7;5127;304;334
25175;67,5;9947;126;363
25176;58,37;2251;185;523
25177;94,1;212;270;181
25178;45,53;8327;209;207
25179;57,5;847;343;506
25180;93,85;8957;241;394
25181;77,78;1243;241;264
25182;99,33;10087;207;135
25183;173,1;8277;223;420
25184;204,7;1684;343;254
25185;58,02;4909;284;270
25186;75,53;3635;322;87
25187;76,62;4405;284;294
25188;192,47;7445;270;333
25189;77,29;1917;122;445
25190;185,84;4474;284;318
25191;171,84;4419;322;265
25192;75,01;8773;223;428
25193;117;2686;284;203
25194;187,76;9767;184;388
25195;160,76;1351;343;373
25196;173,33;1503;343;268
25197;85,15;2835;241;332
25198;75,65;1813;185;208
25199;245,14;669;343;434
25200;98,26;5346;30;349
25201;119,04;6089;207;297
25202;90,28;5077;284;254
25203;165,79;3948;23;258
25204;316;1709;163;442
25205;54,33;9499;270;40
25206;206,87;5392;126;259
25207;206,87;5915;126;259
25208;103,7;4549;284;494
25209;116,36;5221;283;193
25210;79,63;2067;185;341
25211;138,99;4744;40;496
25212;339,11;3917;163;442
25213;186,08;2027;126;381
25214;48,22;3232;283;428
25215;124,52;7499;342;346
25216;265,41;5749;185;145
25217;192,24;5692;122;331
25218;174,88;1724;283;76
25219;42,68;4692;17;362
25220;42,33;5042;270;296
25221;40,87;3891;236;446
25222;77,57;4234;17;254
25223;64,32;10296;122;457
25224;380,29;9575;287;464
25225;75,16;2843;342;339
25226;264,83;1851;283;497
25227;270,88;4786;185;404
25228;88,36;3659;241;430
25229;65,09;5564;342;304
25230;364,05;9943;185;332
25231;207,32;2646;308;490
25232;183,25;709;30;425
25233;143,02;9896;270;376
25234;136,24;4071;185;224
25235;166,38;9024;342;299
25236;117,94;2964;283;300
25237;96,71;4590;241;196
25238;389,8;9912;185;240
25239;205,8;4023;209;312
25240;27,3;10418;254;465
25241;50,1;200;40;235
25242;42,59;10432;270;369
25243;42,59;4723;270;369
25244;42,59;3148;270;369
25245;36,09;4224;287;506
25246;114,23;8803;184;428
25247;85,62;9012;223;356
25248;251,69;9394;223;236
25249;184,84;5805;287;80
25250;63,65;10162;223;472
25251;68,87;5338;284;394
25252;86,61;6188;284;409
25253;83,25;1843;284;349
25254;313,53;2635;316;404
25255;33,69;3805;270;353
25256;95,5;8806;126;358
25257;104,64;2662;270;407
25258;57,42;5970;185;106
25259;669;8167;163;434
25260;59,47;4548;276;478
25261;932,54;7610;311;515
25262;212,41;226;163;463
25263;423,5;3144;223;217
25264;44,18;7048;238;500
25265;344,96;4272;270;493
25266;101,48;5886;223;265
25267;329,49;8668;284;371
25268;95,17;4222;270;69
25269;175,3;4313;184;487
25270;52,34;6201;17;358
25271;32,38;5254;40;394
25272;415,54;8218;342;349
25273;89,27;653;223;296
25274;319,88;2986;342;422
25275;27,77;10166;185;164
25276;63,09;5737;287;511
25277;79,38;4577;185;406
25278;79,38;4081;185;406
25279;25;4076;284;175
25280;68,4;10095;284;379
25281;34,3;6626;60;190
25282;125,38;5689;223;261
25283;63,52;3155;254;117
25284;232,95;274;163;370
25285;128,52;2431;276;63
25286;37,28;5695;184;460
25287;76,31;2064;223;439
25288;160,47;1130;185;388
25289;212,8;4281;135;264
25290;126,39;3908;287;193
25291;196,22;1634;287;214
25292;89,8;2634;270;310
25293;89,8;3813;270;310
25294;194,63;136;270;277
25295;55;5039;184;196
25296;128,19;5995;284;220
25297;145,73;8928;185;430
25298;81,89;6508;223;168
25299;150,7;10249;185;334
25300;29,13;2468;270;524
25301;10,33;4588;207;483
25302;23,32;8519;207;483
25303;10,33;1388;207;483
25304;23,32;2580;207;483
25305;10,33;6497;207;483
25306;23,32;2050;207;483
25307;227,75;8893;306;488
25308;767,21;3061;100;333
25309;45,82;7917;251;403
25310;28;2926;308;306
25311;147,16;991;133;393
25312;147,16;9435;223;393
25313;83,25;4891;238;341
25314;137,9;5748;17;275
25315;259,99;9893;64;35
25316;254,83;3936;254;300
25317;254,83;3389;254;300
25318;196,96;6560;287;384
25319;42,78;3252;40;358
25320;42,78;9224;40;358
25321;37,77;3851;254;364
25322;186,84;9584;133;476
25323;129,82;6776;223;345
25324;33,72;5103;223;362
25325;28,01;8946;40;398
25326;51,7;1518;223;97
25327;198,16;9210;283;380
25328;91,67;5386;283;181
25329;44,78;1689;187;494
25330;33,09;10351;284;260
25331;176,78;8476;241;211
25332;93,44;5376;223;433
25333;81,72;4963;283;152
25334;347,67;2085;207;388
25335;226,33;8136;185;388
25336;606,57;5789;3;390
25337;55,69;3055;184;140
25338;2647,76;9752;308;450
25339;128,9;712;284;209
25340;73,64;5655;223;220
25341;114,1;6365;163;36
25342;76,17;8357;133;343
25343;31,75;6255;254;332
25344;27,27;3130;163;236
25345;40,77;2207;236;181
25346;253,42;592;284;473
25347;253,42;16;284;473
25348;128,62;74;331;284
25349;128,62;4432;331;284
25350;38,64;112;184;61
25351;176,89;7116;185;437
25352;974,17;9545;283;174
25353;84,52;2484;184;400
25354;60,85;4584;342;186
25355;210,48;8939;133;507
25356;210,48;6444;133;507
25357;49,71;5866;241;457
25358;305,62;4673;241;457
25359;189,1;10044;163;413
25360;59,22;4892;184;434
25361;55,06;2941;76;475
25362;198,13;8433;342;448
25363;172,22;6128;17;181
25364;172,22;3336;17;181
25365;32;9248;133;250
25366;32;880;133;250
25367;32;2426;133;250
25368;32;1457;133;250
25369;162,85;2019;185;359
25370;648,9;4233;76;435
25371;106,87;9627;30;347
25372;76,19;6041;185;367
25373;73,5;9965;241;388
25374;50,88;9218;287;234
25375;50,88;3710;287;234
25376;43,27;4441;284;376
25377;72,61;3703;40;499
25378;105,87;7699;283;298
25379;98,45;9582;284;440
25380;82,31;6890;284;437
25381;150,15;5095;284;407
25382;159,37;3375;284;400
25383;22,38;1258;308;453
25384;143,38;777;185;412
25385;22,77;10460;163;300
25386;616,32;3113;128;116
25387;53,1;1952;209;258
25388;76,57;5732;287;127
25389;56,29;6497;133;92
25390;20,03;1254;308;358
25391;55;7740;284;246
25392;55;5385;284;246
25393;437,18;4639;185;209
25394;38,14;2809;184;488
25395;344,61;5951;184;315
25396;91,71;3350;2;121
25397;123,52;5557;342;312
25398;216,29;1859;64;405
25399;58,26;8026;185;408
25400;72,9;7064;133;82
25401;38,96;2760;284;112
25402;65,81;3240;133;86
25403;120,67;3006;207;287
25404;38,29;2744;308;417
25405;42,23;4456;283;425
25406;27,39;6809;284;512
25407;46,94;6424;133;508
25408;92,01;6264;133;478
25409;132,24;5028;126;169
25410;221,05;10254;30;305
25411;46,78;1319;342;234
25412;102,97;6589;323;295
25413;40;4324;284;245
25414;47,23;2620;223;400
25415;45,22;7970;223;400
25416;155,63;3449;185;374
25417;121,01;2679;283;10
25418;70,02;4395;44;352
25419;167,56;9069;185;55
25420;959,96;6198;342;133
25421;41,24;3017;27;429
25422;16,25;7841;185;429
25423;76,51;5799;287;509
25424;70,03;5747;299;122
25425;31,27;1430;284;293
25426;63,83;5373;223;467
25427;157,22;6853;122;339
25428;87,8;2321;209;320
25429;87,32;7111;184;446
25430;86,15;7017;223;227
25431;65;8404;40;125
25432;138,22;6356;184;400
25433;44;7711;31;347
25434;207,73;2442;122;333
25435;48,22;5240;17;429
25436;115,03;6470;133;222
25437;142,89;9816;184;425
25438;76,74;9773;40;493
25439;40,18;2839;315;419
25440;363,01;669;23;496
25441;77,57;568;163;310
25442;186,16;8924;342;394
25443;36,39;1499;185;445
25444;36,39;10388;185;445
25445;36,39;5180;185;445
25446;53,59;4394;323;293
25447;213,58;788;133;364
25448;91,18;6355;12;321
25449;451,28;8931;308;340
25450;57,29;8220;342;406
25451;66,68;3841;283;101
25452;256,34;2864;241;196
25453;189,43;2657;126;346
25454;46,79;7284;133;296
25455;46,79;4907;133;296
25456;46,79;5256;133;296
25457;110,7;2153;23;514
25458;41;9206;17;287
25459;47,32;4180;163;188
25460;37;5436;254;134
25461;38,42;2447;287;116
25462;52,68;1819;185;161
25463;14,78;8879;254;197
25464;51,1;2120;184;344
25465;101,64;8303;283;477
25466;239,68;2356;27;439
25467;140,86;4312;284;425
25468;227,62;9294;126;344
25469;40,19;3615;284;295
25470;185,94;10012;122;341
25471;66,6;4231;17;216
25472;52,59;3008;207;343
25473;156,09;9551;223;122
25474;43,85;10172;287;300
25475;65;6091;309;369
25476;87,1;3366;184;392
25477;101,12;1471;308;224
25478;218,07;7573;184;493
25479;47,4;5378;185;508
25480;96,31;3802;207;377
25481;286,9;1124;184;98
25482;30;10259;283;177
25483;96,65;3589;185;466
25484;114,27;8003;342;409
25485;75,07;3710;287;75
25486;75,07;1399;287;75
25487;75,07;1689;287;75
25488;75,07;4096;287;75
25489;75,07;6869;287;75
25490;75,07;1129;287;75
25491;58,6;1783;159;346
25492;57,09;8842;254;295
25493;70,89;3980;126;512
25494;77,65;8958;17;488
25495;184,84;10231;100;391
25496;96,2;7846;163;155
25497;22,36;9006;185;518
25498;47,53;6005;185;511
25499;89,27;5719;241;296
25500;171,63;9343;342;76
25501;400,93;3987;283;100
25502;193,18;3376;27;328
25503;170,95;9496;133;320
25504;30,06;4087;184;478
25505;88,31;53;254;424
25506;34;6006;337;272
25507;73,15;8205;223;364
25508;189,87;2318;184;245
25509;189,87;1537;184;245
25510;189,87;9567;184;245
25511;129,49;10437;64;521
25512;687,43;4960;342;196
25513;132,17;381;64;476
25514;29,69;5147;284;383
25515;721,14;6582;283;224
25516;836,59;3659;254;463
25517;128,14;10046;207;495
25518;149,29;4100;163;379
25519;184,69;914;287;228
25520;215,58;5551;283;502
25521;55,55;8955;287;63
25522;479,8;5397;184;229
25523;233,45;3257;284;70
25524;86,73;7320;122;272
25525;37,1;336;284;250
25526;72,79;4840;60;496
25527;44,71;544;308;296
25528;59,78;7946;284;418
25529;27,77;9202;40;298
25530;51;4152;284;345
25531;46,54;4431;185;472
25532;65,22;4469;308;392
25533;80,56;663;342;493
25534;50,05;3481;185;352
25535;50,05;1781;185;352
25536;40,04;10104;209;215
25537;33,33;2703;209;215
25538;30,13;1497;12;415
25539;74,09;5520;163;393
25540;107,88;7424;287;32
25541;107,88;9017;287;32
