id;zip;city;state
8688;78118;varzea grande;MT
8689;78120;varzea grande;MT
8690;78128;varzea grande;MT
8691;78134;varzea grande;MT
8692;78138;varzea grande;MT
8693;78180;santo antonio do leverger;MT
8694;78200;caceres;MT
8695;78250;pontes e lacerda;MT
8696;78254;conquista d'oeste;MT
8697;78255;jauru;MT
8698;78260;araputanga;MT
8699;78265;reserva do cabacal;MT
8700;78270;salto do ceu;MT
8701;78275;rio branco;MT
8702;78280;mirassol d'oeste;MT
8703;78285;sao jose dos quatro marcos;MT
8704;78300;tangara da serra;MT
8705;78307;campos de julio;MT
8706;78310;comodoro;MT
8707;78325;aripuana;MT
8708;78330;cotriguacu;MT
8709;78335;colniza;MT
8710;78340;juruena;MT
8711;78345;castanheira;MT
8712;78360;campo novo do parecis;MT
8713;78365;sapezal;MT
8714;78380;denise;MT
8715;78390;barra do bugres;MT
8716;78400;diamantino;MT
8717;78435;sao jose do rio claro;MT
8718;78450;nova mutum;MT
8719;78455;lucas do rio verde;MT
8720;78500;colider;MT
8721;78505;terra nova do norte;MT
8722;78510;itauba;MT
8723;78515;nova canaa do norte;MT
8724;78520;guaranta do norte;MT
8725;78525;matupa;MT
8726;78528;novo mundo;MT
8727;78530;peixoto de azevedo;MT
8728;78540;claudia;MT
8729;78550;sinop;MT
8730;78554;sinop;MT
8731;78556;sinop;MT
8732;78557;sinop;MT
8733;78559;sinop;MT
8734;78565;nova bandeirantes;MT
8735;78575;juara;MT
8736;78578;ipiranga do norte;MT
8737;78579;itanhanga;MT
8738;78580;alta floresta;MT
8739;78590;paranaita;MT
8740;78595;apiacas;MT
8741;78600;barra do garcas;MT
8742;78613;ribeiraozinho;MT
8743;78625;novo sao joaquim;MT
8744;78630;campinapolis;MT
8745;78635;agua boa;MT
8746;78640;canarana;MT
8747;78643;querencia;MT
8748;78652;confresa;MT
8749;78663;sao jose do xingu;MT
8750;78665;alto boa vista;MT
8751;78670;sao felix do araguaia;MT
8752;78678;bom jesus do araguaia;MT
8753;78680;cocalinho;MT
8754;78690;nova xavantina;MT
8755;78700;rondonopolis;MT
8756;78714;rondonopolis;MT
8757;78720;rondonopolis;MT
8758;78730;rondonopolis;MT
8759;78731;rondonopolis;MT
8760;78735;rondonopolis;MT
8761;78740;rondonopolis;MT
8762;78745;rondonopolis;MT
8763;78746;rondonopolis;MT
8764;78750;rondonopolis;MT
8765;78770;alto garcas;MT
8766;78780;alto araguaia;MT
8767;78795;pedra preta;MT
8768;78820;jaciara;MT
8769;78840;campo verde;MT
8770;78850;primavera do leste;MT
8771;78870;paranatinga;MT
8772;78885;feliz natal;MT
8773;78890;sorriso;MT
8774;79002;campo grande;MS
8775;79004;campo grande;MS
8776;79005;campo grande;MS
8777;79006;campo grande;MS
8778;79010;campo grande;MS
8779;79011;campo grande;MS
8780;79013;campo grande;MS
8781;79014;campo grande;MS
8782;79017;campo grande;MS
8783;79020;campo grande;MS
8784;79021;campo grande;MS
8785;79022;campo grande;MS
8786;79031;campo grande;MS
8787;79032;campo grande;MS
8788;79033;campo grande;MS
8789;79036;campo grande;MS
8790;79040;campo grande;MS
8791;79041;campo grande;MS
8792;79042;campo grande;MS
8793;79044;campo grande;MS
8794;79045;campo grande;MS
8795;79046;campo grande;MS
8796;79050;campo grande;MS
8797;79051;campo grande;MS
8798;79052;campo grande;MS
8799;79060;campo grande;MS
8800;79063;campo grande;MS
8801;79070;campo grande;MS
8802;79073;campo grande;MS
8803;79080;campo grande;MS
8804;79081;campo grande;MS
8805;79083;campo grande;MS
8806;79086;campo grande;MS
8807;79090;campo grande;MS
8808;79091;campo grande;MS
8809;79093;campo grande;MS
8810;79094;campo grande;MS
8811;79096;campo grande;MS
8812;79100;campo grande;MS
8813;79103;campo grande;MS
8814;79104;campo grande;MS
8815;79105;campo grande;MS
8816;79108;campo grande;MS
8817;79110;campo grande;MS
8818;79112;campo grande;MS
8819;79113;campo grande;MS
8820;79115;campo grande;MS
8821;79117;campo grande;MS
8822;79118;campo grande;MS
8823;79130;rio brilhante;MS
8824;79150;maracaju;MS
8825;79170;sidrolandia;MS
8826;79200;aquidauana;MS
8827;79210;anastacio;MS
8828;79215;dois irmaos do buriti;MS
8829;79240;jardim;MS
8830;79260;bela vista;MS
8831;79280;porto murtinho;MS
8832;79290;bonito;MS
8833;79304;corumba;MS
8834;79310;corumba;MS
8835;79321;corumba;MS
8836;79330;corumba;MS
8837;79331;corumba;MS
8838;79332;corumba;MS
8839;79333;corumba;MS
8840;79370;ladario;MS
8841;79380;miranda;MS
8842;79400;coxim;MS
8843;79410;pedro gomes;MS
8844;79420;camapua;MS
8845;79430;bandeirantes;MS
8846;79460;corguinho;MS
8847;79490;sao gabriel do oeste;MS
8848;79500;paranaiba;MS
8849;79530;alcinopolis;MS
8850;79540;cassilandia;MS
8851;79550;costa rica;MS
8852;79556;paraiso das aguas;MS
8853;79560;chapadao do sul;MS
8854;79570;aparecida do taboado;MS
8855;79602;tres lagoas;MS
8856;79603;tres lagoas;MS
8857;79610;tres lagoas;MS
8858;79621;tres lagoas;MS
8859;79622;tres lagoas;MS
8860;79630;tres lagoas;MS
8861;79640;tres lagoas;MS
8862;79648;tres lagoas;MS
8863;79670;brasilandia;MS
8864;79680;agua clara;MS
8865;79700;fatima do sul;MS
8866;79740;ivinhema;MS
8867;79750;nova andradina;MS
8868;79770;anaurilandia;MS
8869;79780;bataguassu;MS
8870;79802;dourados;MS
8871;79810;dourados;MS
8872;79812;dourados;MS
8873;79813;dourados;MS
8874;79820;dourados;MS
8875;79823;dourados;MS
8876;79824;dourados;MS
8877;79825;dourados;MS
8878;79826;dourados;MS
8879;79830;dourados;MS
8880;79833;dourados;MS
8881;79840;dourados;MS
8882;79842;dourados;MS
8883;79902;ponta pora;MS
8884;79904;ponta pora;MS
8885;79940;caarapo;MS
8886;79950;navirai;MS
8887;79970;eldorado;MS
8888;80010;curitiba;PR
8889;80020;curitiba;PR
8890;80030;curitiba;PR
8891;80035;curitiba;PR
8892;80040;curitiba;PR
8893;80045;curitiba;PR
8894;80050;curitiba;PR
8895;80060;curitiba;PR
8896;80210;curitiba;PR
8897;80215;curitiba;PR
8898;80220;curitiba;PR
8899;80230;curitiba;PR
8900;80240;curitiba;PR
8901;80250;curitiba;PR
8902;80310;curitiba;PR
8903;80320;curitiba;PR
8904;80330;curitiba;PR
8905;80410;curitiba;PR
8906;80420;curitiba;PR
8907;80430;curitiba;PR
8908;80440;curitiba;PR
8909;80520;curitiba;PR
8910;80530;curitiba;PR
8911;80540;curitiba;PR
8912;80610;curitiba;PR
8913;80620;curitiba;PR
8914;80630;curitiba;PR
8915;80710;curitiba;PR
8916;80730;curitiba;PR
8917;80740;curitiba;PR
8918;80810;curitiba;PR
8919;81010;curitiba;PR
8920;81020;curitiba;PR
8921;81030;curitiba;PR
8922;81050;curitiba;PR
8923;81070;curitiba;PR
8924;81110;curitiba;PR
8925;81130;curitiba;PR
8926;81150;curitiba;PR
8927;81170;curitiba;PR
8928;81200;curitiba;PR
8929;81210;curitiba;PR
8930;81230;curitiba;PR
8931;81240;curitiba;PR
8932;81250;curitiba;PR
8933;81260;curitiba;PR
8934;81270;curitiba;PR
8935;81280;curitiba;PR
8936;81315;curitiba;PR
8937;81320;curitiba;PR
8938;81330;curitiba;PR
8939;81350;curitiba;PR
8940;81450;curitiba;PR
8941;81460;curitiba;PR
8942;81470;curitiba;PR
8943;81480;curitiba;PR
8944;81490;curitiba;PR
8945;81510;curitiba;PR
8946;81520;curitiba;PR
8947;81530;curitiba;PR
8948;81540;curitiba;PR
8949;81560;curitiba;PR
8950;81570;curitiba;PR
8951;81580;curitiba;PR
8952;81590;curitiba;PR
8953;81610;curitiba;PR
8954;81630;curitiba;PR
8955;81650;curitiba;PR
8956;81670;curitiba;PR
8957;81690;curitiba;PR
8958;81710;curitiba;PR
8959;81720;curitiba;PR
8960;81730;curitiba;PR
8961;81750;curitiba;PR
8962;81810;curitiba;PR
8963;81820;curitiba;PR
8964;81825;curitiba;PR
8965;81830;curitiba;PR
8966;81870;curitiba;PR
8967;81900;curitiba;PR
8968;81910;curitiba;PR
8969;81920;curitiba;PR
8970;81925;curitiba;PR
8971;81930;curitiba;PR
8972;81935;curitiba;PR
8973;81940;curitiba;PR
8974;82010;curitiba;PR
8975;82015;curitiba;PR
8976;82025;curitiba;PR
8977;82030;curitiba;PR
8978;82100;curitiba;PR
8979;82115;curitiba;PR
8980;82200;curitiba;PR
8981;82210;curitiba;PR
8982;82220;curitiba;PR
8983;82300;curitiba;PR
8984;82310;curitiba;PR
8985;82315;curitiba;PR
8986;82320;curitiba;PR
8987;82400;curitiba;PR
8988;82410;curitiba;PR
8989;82510;curitiba;PR
8990;82515;curitiba;PR
8991;82520;curitiba;PR
8992;82530;curitiba;PR
8993;82540;curitiba;PR
8994;82560;curitiba;PR
8995;82590;curitiba;PR
8996;82600;curitiba;PR
8997;82620;curitiba;PR
8998;82630;curitiba;PR
8999;82640;curitiba;PR
9000;82650;curitiba;PR
9001;82700;curitiba;PR
9002;82800;curitiba;PR
9003;82810;curitiba;PR
9004;82820;curitiba;PR
9005;82840;curitiba;PR
9006;82860;curitiba;PR
9007;82900;curitiba;PR
9008;82920;curitiba;PR
9009;82930;curitiba;PR
9010;82940;curitiba;PR
9011;82960;curitiba;PR
9012;82970;curitiba;PR
9013;82990;curitiba;PR
9014;83005;sao jose dos pinhais;PR
9015;83010;sao jose dos pinhais;PR
9016;83015;sao jose dos pinhais;PR
9017;83020;sao jose dos pinhais;PR
9018;83025;sao jose dos pinhais;PR
9019;83035;sao jose dos pinhais;PR
9020;83045;sao jose dos pinhais;PR
9021;83050;sao jose dos pinhais;PR
9022;83055;sao jose dos pinhais;PR
9023;83060;sao jose dos pinhais;PR
9024;83065;sao jose dos pinhais;PR
9025;83075;sao jose dos pinhais;PR
9026;83085;sao jose dos pinhais;PR
9027;83090;sao jose dos pinhais;PR
9028;83203;paranagua;PR
9029;83206;paranagua;PR
9030;83212;paranagua;PR
9031;83215;paranagua;PR
9032;83221;paranagua;PR
9033;83255;pontal do parana;PR
9034;83260;matinhos;PR
9035;83280;guaratuba;PR
9036;83301;piraquara;PR
9037;83304;piraquara;PR
9038;83320;pinhais;PR
9039;83321;pinhais;PR
9040;83322;pinhais;PR
9041;83323;pinhais;PR
9042;83324;pinhais;PR
9043;83325;pinhais;PR
9044;83326;pinhais;PR
9045;83327;pinhais;PR
9046;83370;antonina;PR
9047;83401;colombo;PR
9048;83402;colombo;PR
9049;83403;colombo;PR
9050;83404;colombo;PR
9051;83405;colombo;PR
9052;83408;colombo;PR
9053;83409;colombo;PR
9054;83410;colombo;PR
9055;83411;colombo;PR
9056;83412;colombo;PR
9057;83413;colombo;PR
9058;83414;colombo;PR
9059;83420;quatro barras;PR
9060;83430;campina grande do sul;PR
9061;83501;almirante tamandare;PR
9062;83504;almirante tamandare;PR
9063;83505;almirante tamandare;PR
9064;83506;almirante tamandare;PR
9065;83507;almirante tamandare;PR
9066;83508;almirante tamandare;PR
9067;83511;almirante tamandare;PR
9068;83540;rio branco do sul;PR
9069;83560;itaperucu;PR
9070;83570;cerro azul;PR
9071;83601;campo largo;PR
9072;83602;campo largo;PR
9073;83604;campo largo;PR
9074;83605;campo largo;PR
9075;83606;campo largo;PR
9076;83607;campo largo;PR
9077;83609;campo largo;PR
9078;83701;araucaria;PR
9079;83702;araucaria;PR
9080;83706;araucaria;PR
9081;83707;araucaria;PR
9082;83709;araucaria;PR
9083;83730;contenda;PR
9084;83750;lapa;PR
9085;83800;mandirituba;PR
9086;83810;areia branca dos assis;PR
9087;83820;fazenda rio grande;PR
9088;83823;fazenda rio grande;PR
9089;83824;fazenda rio grande;PR
9090;83833;fazenda rio grande;PR
9091;83860;pien;PR
9092;83870;campo do tenente;PR
9093;83880;rio negro;PR
9094;83900;sao mateus do sul;PR
9095;84010;ponta grossa;PR
9096;84015;ponta grossa;PR
9097;84016;ponta grossa;PR
9098;84020;ponta grossa;PR
9099;84025;ponta grossa;PR
9100;84026;ponta grossa;PR
9101;84030;ponta grossa;PR
9102;84031;ponta grossa;PR
9103;84032;ponta grossa;PR
9104;84033;ponta grossa;PR
9105;84035;ponta grossa;PR
9106;84036;ponta grossa;PR
9107;84040;ponta grossa;PR
9108;84043;ponta grossa;PR
9109;84045;ponta grossa;PR
9110;84050;ponta grossa;PR
9111;84053;ponta grossa;PR
9112;84061;ponta grossa;PR
9113;84062;ponta grossa;PR
9114;84070;ponta grossa;PR
9115;84073;ponta grossa;PR
9116;84130;palmeira;PR
9117;84140;porto amazonas;PR
9118;84145;carambei;PR
9119;84165;castro;PR
9120;84172;castro;PR
9121;84174;castro;PR
9122;84178;castro;PR
9123;84196;colonia castrolanda;PR
9124;84200;jaguariaiva;PR
9125;84220;senges;PR
9126;84240;pirai do sul;PR
9127;84250;imbau;PR
9128;84261;telemaco borba;PR
9129;84262;telemaco borba;PR
9130;84264;telemaco borba;PR
9131;84265;telemaco borba;PR
9132;84266;telemaco borba;PR
9133;84268;telemaco borba;PR
9134;84269;telemaco borba;PR
9135;84271;telemaco borba;PR
9136;84280;curiuva;PR
9137;84285;figueira;PR
9138;84300;tibagi;PR
9139;84320;reserva;PR
9140;84350;ortigueira;PR
9141;84400;prudentopolis;PR
9142;84430;imbituva;PR
9143;84435;guamiranga;PR
9144;84450;ipiranga;PR
9145;84460;ivai;PR
9146;84470;candido de abreu;PR
9147;84500;irati;PR
9148;84530;teixeira soares;PR
9149;84560;rio azul;PR
9150;84570;mallet;PR
9151;84600;uniao da vitoria;PR
9152;84603;uniao da vitoria;PR
9153;84620;cruz machado;PR
9154;84640;bituruna;PR
9155;84660;general carneiro;PR
9156;84900;ibaiti;PR
9157;84925;pinhalao;PR
9158;84930;jaboti;PR
9159;84990;arapoti;PR
9160;85010;guarapuava;PR
9161;85012;guarapuava;PR
9162;85022;guarapuava;PR
9163;85023;guarapuava;PR
9164;85025;guarapuava;PR
9165;85027;guarapuava;PR
9166;85035;guarapuava;PR
9167;85040;guarapuava;PR
9168;85055;guarapuava;PR
9169;85064;guarapuava;PR
9170;85067;guarapuava;PR
9171;85070;guarapuava;PR
9172;85118;palmeirinha;PR
9173;85138;colonia jordaozinho;PR
9174;85139;colonia vitoria;PR
9175;85145;foz do jordao;PR
9176;85155;inacio martins;PR
9177;85200;pitanga;PR
9178;85240;mato rico;PR
9179;85260;manoel ribas;PR
9180;85270;palmital;PR
9181;85280;altamira do parana;PR
9182;85301;laranjeiras do sul;PR
9183;85303;laranjeiras do sul;PR
9184;85340;rio bonito do iguacu;PR
9185;85400;guaraniacu;PR
9186;85410;nova aurora;PR
9187;85415;cafelandia;PR
9188;85420;corbelia;PR
9189;85440;ubirata;PR
9190;85460;quedas do iguacu;PR
9191;85501;pato branco;PR
9192;85504;pato branco;PR
9193;85506;pato branco;PR
9194;85520;vitorino;PR
9195;85525;mariopolis;PR
9196;85540;mangueirinha;PR
9197;85550;coronel vivida;PR
9198;85555;palmas;PR
9199;85560;chopinzinho;PR
9200;85565;sulina;PR
9201;85568;saudade do iguacu;PR
9202;85570;sao joao;PR
9203;85575;sao jorge do oeste;PR
9204;85580;itapejara d'oeste;PR
9205;85585;vere;PR
9206;85601;francisco beltrao;PR
9207;85602;francisco beltrao;PR
9208;85603;francisco beltrao;PR
9209;85604;francisco beltrao;PR
9210;85605;francisco beltrao;PR
9211;85606;francisco beltrao;PR
9212;85610;renascenca;PR
9213;85615;marmeleiro;PR
9214;85618;flor da serra do sul;PR
9215;85620;salgado filho;PR
9216;85628;manfrinopolis;PR
9217;85630;eneas marques;PR
9218;85640;ampere;PR
9219;85650;santa izabel do oeste;PR
9220;85660;dois vizinhos;PR
9221;85670;salto do lontra;PR
9222;85680;boa esperanca do iguacu;PR
9223;85685;nova prata do iguacu;PR
9224;85708;bom jesus do sul;PR
9225;85710;santo antonio do sudoeste;PR
9226;85760;capanema;PR
9227;85770;realeza;PR
9228;85780;boa vista da aparecida;PR
9229;85790;capitao leonidas marques;PR
9230;85794;alto alegre do iguacu;PR
9231;85795;santa lucia;PR
9232;85801;cascavel;PR
9233;85802;cascavel;PR
9234;85803;cascavel;PR
9235;85804;cascavel;PR
9236;85805;cascavel;PR
9237;85806;cascavel;PR
9238;85807;cascavel;PR
9239;85810;cascavel;PR
9240;85811;cascavel;PR
9241;85812;cascavel;PR
9242;85813;cascavel;PR
9243;85814;cascavel;PR
9244;85815;cascavel;PR
9245;85817;cascavel;PR
9246;85818;cascavel;PR
9247;85819;cascavel;PR
9248;85825;santa tereza do oeste;PR
9249;85830;formosa do oeste;PR
9250;85835;jesuitas;PR
9251;85840;ceu azul;PR
9252;85851;foz do iguacu;PR
9253;85853;foz do iguacu;PR
9254;85854;foz do iguacu;PR
9255;85855;foz do iguacu;PR
9256;85856;foz do iguacu;PR
9257;85857;foz do iguacu;PR
9258;85858;foz do iguacu;PR
9259;85863;foz do iguacu;PR
9260;85864;foz do iguacu;PR
9261;85867;foz do iguacu;PR
9262;85869;foz do iguacu;PR
9263;85870;foz do iguacu;PR
9264;85875;santa terezinha de itaipu;PR
9265;85877;sao miguel do iguacu;PR
9266;85880;itaipulandia;PR
9267;85884;medianeira;PR
9268;85890;missal;PR
9269;85892;santa helena;PR
9270;85900;toledo;PR
9271;85901;toledo;PR
9272;85902;toledo;PR
9273;85903;toledo;PR
9274;85905;toledo;PR
9275;85906;toledo;PR
9276;85907;toledo;PR
9277;85908;toledo;PR
9278;85910;toledo;PR
9279;85911;toledo;PR
9280;85913;toledo;PR
9281;85914;toledo;PR
9282;85926;vila nova;PR
9283;85930;nova santa rosa;PR
9284;85933;ouro verde do oeste;PR
9285;85935;assis chateaubriand;PR
9286;85945;tupassi;PR
9287;85950;palotina;PR
9288;85955;maripa;PR
9289;85958;perola independente;PR
9290;85960;marechal candido rondon;PR
9291;85980;guaira;PR
9292;85988;entre rios do oeste;PR
9293;85990;terra roxa;PR
9294;86010;londrina;PR
9295;86015;londrina;PR
9296;86020;londrina;PR
9297;86025;londrina;PR
9298;86026;londrina;PR
9299;86027;londrina;PR
9300;86030;londrina;PR
9301;86031;londrina;PR
9302;86036;londrina;PR
9303;86037;londrina;PR
9304;86038;londrina;PR
9305;86039;londrina;PR
9306;86040;londrina;PR
9307;86041;londrina;PR
9308;86042;londrina;PR
9309;86046;londrina;PR
9310;86047;londrina;PR
9311;86050;londrina;PR
9312;86055;londrina;PR
9313;86058;londrina;PR
9314;86060;londrina;PR
9315;86062;londrina;PR
9316;86063;londrina;PR
9317;86065;londrina;PR
9318;86070;londrina;PR
9319;86071;londrina;PR
9320;86072;londrina;PR
9321;86073;londrina;PR
9322;86077;londrina;PR
9323;86080;londrina;PR
9324;86081;londrina;PR
9325;86082;londrina;PR
9326;86085;londrina;PR
9327;86086;londrina;PR
9328;86125;tamarana;PR
9329;86160;porecatu;PR
9330;86170;sertanopolis;PR
9331;86181;cambe;PR
9332;86182;cambe;PR
9333;86183;cambe;PR
9334;86185;cambe;PR
9335;86186;cambe;PR
9336;86188;cambe;PR
9337;86191;cambe;PR
9338;86192;cambe;PR
9339;86200;ibipora;PR
9340;86220;assai;PR
9341;86225;santa cecilia do pavao;PR
9342;86240;sao sebastiao da amoreira;PR
9343;86300;cornelio procopio;PR
9344;86350;santa mariana;PR
9345;86360;bandeirantes;PR
9346;86370;santa amelia;PR
9347;86380;andira;PR
9348;86390;cambara;PR
9349;86400;jacarezinho;PR
9350;86410;ribeirao claro;PR
9351;86420;carlopolis;PR
9352;86430;santo antonio da platina;PR
9353;86455;joaquim tavora;PR
9354;86480;conselheiro mairinck;PR
9355;86490;ribeirao do pinhal;PR
9356;86600;rolandia;PR
9357;86601;rolandia;PR
9358;86602;rolandia;PR
9359;86604;rolandia;PR
9360;86630;centenario do sul;PR
9361;86635;lupionopolis;PR
9362;86640;cafeara;PR
9363;86650;santo inacio;PR
9364;86670;itaguaje;PR
9365;86702;arapongas;PR
9366;86703;arapongas;PR
9367;86706;arapongas;PR
9368;86709;arapongas;PR
9369;86716;arapongas;PR
9370;86730;astorga;PR
9371;86755;angulo;PR
9372;86760;munhoz de melo;PR
9373;86790;lobato;PR
9374;86800;apucarana;PR
9375;86801;apucarana;PR
9376;86802;apucarana;PR
9377;86803;apucarana;PR
9378;86804;apucarana;PR
9379;86809;apucarana;PR
9380;86812;apucarana;PR
9381;86818;pirapo;PR
9382;86819;vila reis;PR
9383;86825;marilandia do sul;PR
9384;86840;faxinal;PR
9385;86845;grandes rios;PR
9386;86860;jardim alegre;PR
9387;86870;ivaipora;PR
9388;86890;cambira;PR
9389;86900;jandaia do sul;PR
9390;86925;borrazopolis;PR
9391;86940;bom sucesso;PR
9392;86960;barbosa ferraz;PR
9393;86975;mandaguari;PR
9394;86990;marialva;PR
9395;87005;maringa;PR
9396;87010;maringa;PR
9397;87013;maringa;PR
9398;87014;maringa;PR
9399;87015;maringa;PR
9400;87020;maringa;PR
9401;87023;maringa;PR
9402;87025;maringa;PR
9403;87030;maringa;PR
9404;87033;maringa;PR
9405;87035;maringa;PR
9406;87043;maringa;PR
9407;87045;maringa;PR
9408;87047;maringa;PR
9409;87050;maringa;PR
9410;87053;maringa;PR
9411;87055;maringa;PR
9412;87060;maringa;PR
9413;87065;maringa;PR
9414;87070;maringa;PR
9415;87080;maringa;PR
9416;87083;maringa;PR
9417;87103;maringa;PR
9418;87111;sarandi;PR
9419;87113;sarandi;PR
9420;87118;sarandi;PR
9421;87120;floresta;PR
9422;87140;paicandu;PR
9423;87160;mandaguacu;PR
9424;87175;itambe;PR
9425;87185;florai;PR
9426;87200;cianorte;PR
9427;87201;cianorte;PR
9428;87202;cianorte;PR
9429;87203;cianorte;PR
9430;87205;cianorte;PR
9431;87207;cianorte;PR
9432;87208;cianorte;PR
9433;87209;cianorte;PR
9434;87220;sao tome;PR
9435;87225;japura;PR
9436;87235;indianopolis;PR
9437;87240;terra boa;PR
9438;87250;peabiru;PR
9439;87265;quinta do sol;PR
9440;87270;engenheiro beltrao;PR
9441;87300;campo mourao;PR
9442;87302;campo mourao;PR
9443;87303;campo mourao;PR
9444;87306;campo mourao;PR
9445;87308;campo mourao;PR
9446;87310;campo mourao;PR
9447;87345;campina da lagoa;PR
9448;87355;juranda;PR
9449;87360;goioere;PR
9450;87380;janiopolis;PR
9451;87395;rancho alegre d'oeste;PR
9452;87400;cruzeiro do oeste;PR
9453;87430;tapejara;PR
9454;87501;umuarama;PR
9455;87502;umuarama;PR
9456;87503;umuarama;PR
9457;87504;umuarama;PR
9458;87505;umuarama;PR
9459;87506;umuarama;PR
9460;87508;umuarama;PR
9461;87509;umuarama;PR
9462;87518;serra dos dourados;PR
9463;87525;ivate;PR
9464;87530;icaraima;PR
9465;87540;perola;PR
9466;87550;altonia;PR
9467;87555;sao jorge do patrocinio;PR
9468;87600;nova esperanca;PR
9469;87670;inaja;PR
9470;87680;paranapoema;PR
9471;87703;paranavai;PR
9472;87704;paranavai;PR
9473;87705;paranavai;PR
9474;87706;paranavai;PR
9475;87707;paranavai;PR
9476;87709;paranavai;PR
9477;87710;paranavai;PR
9478;87711;paranavai;PR
9479;87720;paranavai;PR
9480;87760;tamboara;PR
9481;87780;paraiso do norte;PR
9482;87820;cidade gaucha;PR
9483;87860;planaltina do parana;PR
9484;87890;terra rica;PR
9485;87900;loanda;PR
9486;87915;santa monica;PR
9487;87920;santa cruz de monte castelo;PR
9488;87950;porto rico;PR
9489;87970;nova londrina;PR
9490;88010;florianopolis;SC
9491;88015;florianopolis;SC
9492;88020;florianopolis;SC
9493;88021;florianopolis;SC
9494;88025;florianopolis;SC
9495;88030;florianopolis;SC
9496;88032;florianopolis;SC
9497;88034;florianopolis;SC
9498;88035;florianopolis;SC
9499;88036;florianopolis;SC
9500;88037;florianopolis;SC
9501;88040;florianopolis;SC
9502;88045;florianopolis;SC
9503;88047;florianopolis;SC
9504;88048;florianopolis;SC
9505;88053;florianopolis;SC
9506;88054;florianopolis;SC
9507;88056;florianopolis;SC
9508;88058;florianopolis;SC
9509;88060;florianopolis;SC
9510;88061;florianopolis;SC
9511;88062;florianopolis;SC
9512;88063;florianopolis;SC
9513;88064;florianopolis;SC
9514;88065;florianopolis;SC
9515;88066;florianopolis;SC
9516;88067;florianopolis;SC
9517;88070;florianopolis;SC
9518;88075;florianopolis;SC
9519;88080;florianopolis;SC
9520;88085;florianopolis;SC
9521;88090;florianopolis;SC
9522;88095;florianopolis;SC
9523;88101;sao jose;SC
9524;88102;sao jose;SC
9525;88103;sao jose;SC
9526;88104;sao jose;SC
9527;88106;sao jose;SC
9528;88107;sao jose;SC
9529;88108;sao jose;SC
9530;88110;sao jose;SC
9531;88111;sao jose;SC
9532;88113;sao jose;SC
9533;88115;sao jose;SC
9534;88117;sao jose;SC
9535;88123;sao jose;SC
9536;88125;sao pedro de alcantara;SC
9537;88130;palhoca;SC
9538;88132;palhoca;SC
9539;88133;palhoca;SC
9540;88134;palhoca;SC
9541;88135;palhoca;SC
9542;88136;palhoca;SC
9543;88137;palhoca;SC
9544;88138;palhoca;SC
9545;88140;santo amaro da imperatriz;SC
9546;88160;biguacu;SC
9547;88161;biguacu;SC
9548;88164;biguacu;SC
9549;88180;antonio carlos;SC
9550;88190;governador celso ramos;SC
9551;88200;tijucas;SC
9552;88210;porto belo;SC
9553;88215;bombinhas;SC
9554;88220;itapema;SC
9555;88230;canelinha;SC
9556;88240;sao joao batista;SC
9557;88270;nova trento;SC
9558;88301;itajai;SC
9559;88302;itajai;SC
9560;88303;itajai;SC
9561;88304;itajai;SC
9562;88305;itajai;SC
9563;88307;itajai;SC
9564;88308;itajai;SC
9565;88309;itajai;SC
9566;88310;itajai;SC
9567;88311;itajai;SC
9568;88316;itajai;SC
9569;88317;itajai;SC
9570;88330;balneario camboriu;SC
9571;88331;balneario camboriu;SC
9572;88332;balneario camboriu;SC
9573;88333;balneario camboriu;SC
9574;88336;balneario camboriu;SC
9575;88337;balneario camboriu;SC
9576;88338;balneario camboriu;SC
9577;88340;camboriu;SC
9578;88341;camboriu;SC
9579;88345;camboriu;SC
9580;88348;camboriu;SC
9581;88350;brusque;SC
9582;88351;brusque;SC
9583;88352;brusque;SC
9584;88353;brusque;SC
9585;88354;brusque;SC
9586;88356;brusque;SC
9587;88359;brusque;SC
9588;88360;guabiruba;SC
9589;88370;navegantes;SC
9590;88371;navegantes;SC
9591;88372;navegantes;SC
9592;88380;balneario picarras;SC
9593;88385;penha;SC
9594;88390;barra velha;SC
9595;88400;ituporanga;SC
9596;88430;petrolandia;SC
9597;88440;imbuia;SC
9598;88450;alfredo wagner;SC
9599;88490;paulo lopes;SC
9600;88495;garopaba;SC
9601;88501;lages;SC
9602;88503;lages;SC
9603;88504;lages;SC
9604;88506;lages;SC
9605;88508;lages;SC
9606;88509;lages;SC
9607;88512;lages;SC
9608;88516;lages;SC
9609;88520;lages;SC
9610;88523;lages;SC
9611;88524;lages;SC
9612;88526;lages;SC
9613;88535;correia pinto;SC
9614;88540;otacilio costa;SC
9615;88545;palmeira;SC
9616;88570;sao jose do cerrito;SC
9617;88585;cerro negro;SC
9618;88600;sao joaquim;SC
9619;88650;urubici;SC
9620;88680;bom retiro;SC
9621;88701;tubarao;SC
9622;88702;tubarao;SC
9623;88703;tubarao;SC
9624;88704;tubarao;SC
9625;88705;tubarao;SC
9626;88706;tubarao;SC
9627;88708;tubarao;SC
9628;88717;sangao;SC
9629;88730;sao ludgero;SC
9630;88735;gravatal;SC
9631;88740;armazem;SC
9632;88745;capivari de baixo;SC
9633;88750;braco do norte;SC
9634;88763;santa rosa de lima;SC
9635;88765;sao martinho;SC
9636;88780;imbituba;SC
9637;88790;laguna;SC
9638;88801;criciuma;SC
